

Report Title:,Court_229_2021
Site:,Kowloon West M+


Date,Court 229 Chan: 1 C,Court 229 Chan: 2 %RH
1/7/2021 5:42:19 AM,24.60,69.20
1/7/2021 5:45:00 AM,24.60,69.20
1/7/2021 5:57:23 AM,24.60,70.00
1/7/2021 6:00:00 AM,24.60,70.20
1/7/2021 6:02:14 AM,24.60,70.00
1/7/2021 6:07:15 AM,24.60,70.00
1/7/2021 6:12:14 AM,24.60,70.00
1/7/2021 6:15:00 AM,24.60,70.00
1/7/2021 6:17:21 AM,24.60,69.90
1/7/2021 6:22:25 AM,24.60,70.30
1/7/2021 6:27:18 AM,24.60,70.70
1/7/2021 6:30:00 AM,24.60,70.70
1/7/2021 6:32:26 AM,24.60,71.00
1/7/2021 6:37:26 AM,24.60,71.10
1/7/2021 6:42:24 AM,24.60,71.00
1/7/2021 6:45:00 AM,24.60,70.90
1/7/2021 6:47:28 AM,24.60,71.10
1/7/2021 6:52:34 AM,24.60,71.10
1/7/2021 6:57:28 AM,24.60,71.20
1/7/2021 7:00:00 AM,24.60,71.10
1/7/2021 7:02:30 AM,24.60,71.10
1/7/2021 7:07:21 AM,24.60,71.10
1/7/2021 7:12:10 AM,24.60,70.90
1/7/2021 7:15:00 AM,24.60,70.80
1/7/2021 7:17:13 AM,24.60,70.80
1/7/2021 7:22:12 AM,24.60,70.60
1/7/2021 7:27:19 AM,24.60,70.20
1/7/2021 7:30:00 AM,24.60,70.20
1/7/2021 7:32:09 AM,24.60,70.10
1/7/2021 7:37:04 AM,24.60,70.00
1/7/2021 7:42:13 AM,24.60,70.20
1/7/2021 7:45:00 AM,24.60,70.20
1/7/2021 7:47:20 AM,24.60,70.50
1/7/2021 7:52:28 AM,24.60,70.70
1/7/2021 7:57:33 AM,24.60,71.00
1/7/2021 8:00:00 AM,24.60,67.30
1/7/2021 8:07:27 AM,24.60,70.90
1/7/2021 8:12:28 AM,24.60,71.30
1/7/2021 8:15:00 AM,24.60,71.30
1/7/2021 8:17:29 AM,24.60,71.30
1/7/2021 8:22:28 AM,24.60,71.20
1/7/2021 8:30:00 AM,24.80,71.40
1/7/2021 8:32:39 AM,24.60,71.50
1/7/2021 8:37:38 AM,24.80,71.50
1/7/2021 8:42:36 AM,24.80,71.50
1/7/2021 8:45:00 AM,24.80,71.50
1/7/2021 8:47:25 AM,24.80,71.60
1/7/2021 8:52:16 AM,24.80,71.60
1/7/2021 8:57:15 AM,24.80,71.80
1/7/2021 9:00:00 AM,24.80,71.90
1/7/2021 9:02:13 AM,24.80,72.00
1/7/2021 9:07:04 AM,24.80,72.00
1/7/2021 9:11:59 AM,24.80,72.10
1/7/2021 9:15:00 AM,24.80,72.20
1/7/2021 9:17:02 AM,24.80,71.80
1/7/2021 9:21:58 AM,24.80,71.70
1/7/2021 9:26:48 AM,24.80,71.70
1/7/2021 9:30:00 AM,24.80,71.70
1/7/2021 9:36:44 AM,24.80,71.60
1/7/2021 9:41:41 AM,24.80,71.30
1/7/2021 9:45:00 AM,24.80,71.40
1/7/2021 9:46:38 AM,24.80,71.60
1/7/2021 9:51:34 AM,24.80,71.10
1/7/2021 9:56:26 AM,25.00,70.70
1/7/2021 10:00:00 AM,24.80,70.70
1/7/2021 10:01:34 AM,24.80,71.00
1/7/2021 10:11:41 AM,24.80,71.20
1/7/2021 10:15:00 AM,25.00,71.30
1/7/2021 10:16:49 AM,25.00,71.20
1/7/2021 10:26:28 AM,24.80,71.50
1/7/2021 10:30:00 AM,25.00,71.60
1/7/2021 10:31:30 AM,25.00,71.50
1/7/2021 10:36:34 AM,25.00,71.50
1/7/2021 10:41:37 AM,25.00,71.30
1/7/2021 10:45:00 AM,25.10,71.40
1/7/2021 10:46:30 AM,25.10,71.30
1/7/2021 10:51:37 AM,25.00,71.10
1/7/2021 10:56:27 AM,25.00,71.30
1/7/2021 11:00:00 AM,25.00,71.40
1/7/2021 11:01:24 AM,25.00,71.40
1/7/2021 11:06:34 AM,25.10,71.50
1/7/2021 11:11:41 AM,25.10,71.50
1/7/2021 11:15:00 AM,25.10,71.40
1/7/2021 11:16:48 AM,25.10,71.30
1/7/2021 11:21:42 AM,25.10,71.40
1/7/2021 11:26:44 AM,25.10,71.50
1/7/2021 11:30:00 AM,25.10,71.50
1/7/2021 11:31:51 AM,25.10,71.70
1/7/2021 11:36:43 AM,25.10,71.80
1/7/2021 11:41:32 AM,25.20,72.30
1/7/2021 11:45:00 AM,25.20,72.30
1/7/2021 11:46:40 AM,25.20,72.20
1/7/2021 11:51:37 AM,25.20,72.60
1/7/2021 11:56:36 AM,25.20,72.50
1/7/2021 12:00:00 PM,25.20,72.70
1/7/2021 12:01:37 PM,25.20,72.60
1/7/2021 12:06:41 PM,25.20,72.60
1/7/2021 12:11:35 PM,25.20,72.40
1/7/2021 12:15:00 PM,25.20,72.40
1/7/2021 12:16:40 PM,25.20,72.40
1/7/2021 12:21:45 PM,25.20,72.60
1/7/2021 12:26:39 PM,25.20,72.80
1/7/2021 12:30:00 PM,25.20,72.50
1/7/2021 12:31:37 PM,25.20,72.70
1/7/2021 12:36:45 PM,25.20,72.90
1/7/2021 12:41:41 PM,25.30,73.30
1/7/2021 12:45:00 PM,25.30,73.20
1/7/2021 12:46:36 PM,25.30,73.30
1/7/2021 12:51:29 PM,25.30,73.40
1/7/2021 12:56:33 PM,25.30,73.00
1/7/2021 1:00:00 PM,25.30,72.80
1/7/2021 1:01:30 PM,25.30,72.70
1/7/2021 1:06:30 PM,25.30,72.20
1/7/2021 1:11:39 PM,25.30,71.80
1/7/2021 1:15:00 PM,25.30,71.90
1/7/2021 1:16:48 PM,25.30,71.80
1/7/2021 1:21:55 PM,25.30,71.70
1/7/2021 1:26:44 PM,25.30,71.70
1/7/2021 1:30:00 PM,25.30,71.70
1/7/2021 1:31:54 PM,25.30,71.40
1/7/2021 1:36:59 PM,25.30,71.50
1/7/2021 1:42:09 PM,25.30,71.40
1/7/2021 1:45:00 PM,25.30,71.50
1/7/2021 1:47:10 PM,25.30,71.50
1/7/2021 1:52:04 PM,25.30,71.50
1/7/2021 1:57:06 PM,25.20,71.40
1/7/2021 2:00:00 PM,25.30,71.40
1/7/2021 2:02:03 PM,25.30,71.10
1/7/2021 2:11:53 PM,25.20,71.00
1/7/2021 2:15:00 PM,25.20,71.00
1/7/2021 2:16:47 PM,25.20,70.80
1/7/2021 2:21:53 PM,25.20,70.70
1/7/2021 2:30:00 PM,25.20,70.80
1/7/2021 2:31:53 PM,25.20,70.90
1/7/2021 2:36:50 PM,25.20,70.60
1/7/2021 2:41:53 PM,25.20,70.50
1/7/2021 2:45:00 PM,25.20,70.60
1/7/2021 2:46:54 PM,25.20,70.70
1/7/2021 2:51:50 PM,25.20,70.60
1/7/2021 2:56:58 PM,25.20,70.80
1/7/2021 3:00:00 PM,25.20,70.80
1/7/2021 3:02:06 PM,25.20,70.60
1/7/2021 3:06:59 PM,25.20,70.50
1/7/2021 3:11:48 PM,25.20,70.80
1/7/2021 3:15:00 PM,25.20,70.70
1/7/2021 3:16:41 PM,25.20,70.80
1/7/2021 3:21:47 PM,25.20,70.70
1/7/2021 3:26:52 PM,25.20,70.90
1/7/2021 3:30:00 PM,25.20,71.10
1/7/2021 3:31:40 PM,25.20,71.10
1/7/2021 3:36:41 PM,25.20,71.10
1/7/2021 3:41:44 PM,25.20,71.50
1/7/2021 3:45:00 PM,25.20,71.40
1/7/2021 3:46:37 PM,25.20,71.50
1/7/2021 3:51:26 PM,25.20,71.50
1/7/2021 3:56:16 PM,25.20,71.20
1/7/2021 4:00:00 PM,25.20,71.20
1/7/2021 4:01:11 PM,25.20,70.90
1/7/2021 4:06:00 PM,25.20,70.90
1/7/2021 4:11:03 PM,25.20,70.80
1/7/2021 4:15:00 PM,25.20,70.90
1/7/2021 4:16:07 PM,25.20,71.20
1/7/2021 4:21:01 PM,25.20,71.40
1/7/2021 4:25:56 PM,25.20,71.30
1/7/2021 4:30:00 PM,25.20,71.30
1/7/2021 4:30:55 PM,25.20,71.40
1/7/2021 4:35:58 PM,25.20,71.60
1/7/2021 4:41:02 PM,25.20,71.30
1/7/2021 4:45:00 PM,25.20,71.30
1/7/2021 4:46:11 PM,25.20,71.20
1/7/2021 4:51:19 PM,25.20,70.90
1/7/2021 4:56:25 PM,25.20,70.60
1/7/2021 5:00:00 PM,25.20,70.70
1/7/2021 5:01:30 PM,25.20,70.50
1/7/2021 5:06:33 PM,25.20,70.40
1/7/2021 5:15:00 PM,25.20,70.30
1/7/2021 5:16:40 PM,25.20,70.20
1/7/2021 5:21:41 PM,25.20,69.80
1/7/2021 5:26:34 PM,25.20,69.40
1/7/2021 5:30:00 PM,25.20,69.30
1/7/2021 5:31:43 PM,25.20,69.20
1/7/2021 5:36:45 PM,25.20,69.00
1/7/2021 5:41:53 PM,25.20,69.10
1/7/2021 5:45:00 PM,25.20,69.10
1/7/2021 5:46:46 PM,25.20,69.00
1/7/2021 5:51:42 PM,25.20,69.10
1/7/2021 5:56:33 PM,25.20,69.40
1/7/2021 6:00:00 PM,25.20,69.40
1/7/2021 6:06:21 PM,25.20,69.30
1/7/2021 6:11:28 PM,25.20,69.20
1/7/2021 6:15:00 PM,25.20,69.20
1/7/2021 6:16:28 PM,25.20,69.20
1/7/2021 6:21:24 PM,25.10,69.20
1/7/2021 6:26:34 PM,25.20,69.20
1/7/2021 6:30:00 PM,25.10,69.10
1/7/2021 6:31:32 PM,25.20,69.20
1/7/2021 6:36:42 PM,25.20,69.20
1/7/2021 6:41:36 PM,25.10,69.50
1/7/2021 6:45:00 PM,25.10,69.40
1/7/2021 6:46:35 PM,25.10,69.20
1/7/2021 6:51:33 PM,25.10,69.00
1/7/2021 6:56:29 PM,25.10,69.00
1/7/2021 7:00:00 PM,25.10,68.90
1/7/2021 7:01:35 PM,25.10,68.80
1/7/2021 7:06:26 PM,25.10,68.90
1/7/2021 7:11:29 PM,25.10,69.20
1/7/2021 7:15:00 PM,25.10,69.30
1/7/2021 7:16:19 PM,25.10,69.30
1/7/2021 7:21:08 PM,25.10,69.20
1/7/2021 7:25:59 PM,25.10,69.10
1/7/2021 7:30:00 PM,25.10,69.10
1/7/2021 7:30:51 PM,25.10,69.20
1/7/2021 7:35:44 PM,25.10,69.20
1/7/2021 7:40:47 PM,25.10,69.30
1/7/2021 7:45:00 PM,25.10,69.20
1/7/2021 7:50:42 PM,25.10,69.10
1/7/2021 7:55:42 PM,25.10,69.00
1/7/2021 8:00:00 PM,25.00,68.80
1/7/2021 8:00:36 PM,25.10,69.00
1/7/2021 8:05:42 PM,25.00,68.80
1/7/2021 8:10:50 PM,25.00,68.60
1/7/2021 8:15:00 PM,25.00,68.60
1/7/2021 8:15:39 PM,25.00,68.90
1/7/2021 8:20:46 PM,25.00,69.40
1/7/2021 8:25:47 PM,25.00,69.00
1/7/2021 8:30:00 PM,25.00,69.10
1/7/2021 8:30:51 PM,25.00,69.10
1/7/2021 8:35:55 PM,25.00,69.30
1/7/2021 8:40:55 PM,25.00,69.10
1/7/2021 8:45:00 PM,25.00,68.80
1/7/2021 8:45:56 PM,25.00,68.90
1/7/2021 8:51:00 PM,25.00,68.80
1/7/2021 8:56:05 PM,25.00,68.80
1/7/2021 9:00:00 PM,25.00,68.70
1/7/2021 9:01:06 PM,25.00,68.80
1/7/2021 9:06:10 PM,25.00,69.00
1/7/2021 9:11:07 PM,25.00,69.40
1/7/2021 9:15:00 PM,25.00,69.40
1/7/2021 9:16:10 PM,25.00,69.50
1/7/2021 9:21:12 PM,25.00,69.70
1/7/2021 9:30:00 PM,25.00,70.10
1/7/2021 9:31:01 PM,25.10,70.40
1/7/2021 9:36:02 PM,25.10,71.00
1/7/2021 9:40:52 PM,25.10,71.40
1/7/2021 9:45:00 PM,25.10,71.50
1/7/2021 9:45:52 PM,25.10,71.30
1/7/2021 9:50:54 PM,25.10,71.20
1/7/2021 9:55:47 PM,25.10,70.80
1/7/2021 10:00:00 PM,25.10,70.70
1/7/2021 10:00:53 PM,25.10,70.50
1/7/2021 10:05:45 PM,25.10,70.20
1/7/2021 10:10:51 PM,25.10,69.70
1/7/2021 10:15:00 PM,25.00,69.50
1/7/2021 10:15:59 PM,25.00,69.20
1/7/2021 10:21:05 PM,25.00,68.80
1/7/2021 10:26:09 PM,25.00,68.50
1/7/2021 10:30:00 PM,25.00,68.50
1/7/2021 10:31:02 PM,24.80,68.30
1/7/2021 10:35:58 PM,25.00,68.10
1/7/2021 10:41:01 PM,24.80,68.20
1/7/2021 10:45:00 PM,24.80,68.10
1/7/2021 10:45:55 PM,24.80,68.10
1/7/2021 10:51:01 PM,24.80,68.10
1/7/2021 10:55:58 PM,24.80,68.10
1/7/2021 11:00:00 PM,24.80,67.90
1/7/2021 11:01:03 PM,24.80,67.90
1/7/2021 11:05:57 PM,24.80,67.80
1/7/2021 11:11:07 PM,24.80,67.70
1/7/2021 11:15:00 PM,24.80,67.80
1/7/2021 11:16:16 PM,24.80,67.70
1/7/2021 11:21:22 PM,24.80,67.60
1/7/2021 11:26:16 PM,24.80,67.40
1/7/2021 11:30:00 PM,24.80,67.50
1/7/2021 11:31:23 PM,24.80,67.40
1/7/2021 11:36:20 PM,24.80,67.30
1/7/2021 11:41:21 PM,24.80,67.30
1/7/2021 11:45:00 PM,24.60,67.30
1/7/2021 11:46:20 PM,24.80,67.30
1/7/2021 11:51:21 PM,24.60,67.20
1/7/2021 11:56:21 PM,24.60,67.00
2/7/2021 12:00:00 AM,24.60,67.10
2/7/2021 12:01:16 AM,24.60,67.20
2/7/2021 12:06:22 AM,24.60,67.30
2/7/2021 12:11:17 AM,24.60,67.40
2/7/2021 12:15:00 AM,24.60,67.40
2/7/2021 12:16:24 AM,24.60,67.40
2/7/2021 12:21:21 AM,24.60,67.50
2/7/2021 12:26:15 AM,24.60,67.40
2/7/2021 12:30:00 AM,24.60,67.50
2/7/2021 12:31:13 AM,24.60,67.60
2/7/2021 12:36:05 AM,24.60,67.50
2/7/2021 12:40:59 AM,24.60,67.60
2/7/2021 12:45:00 AM,24.60,67.40
2/7/2021 12:45:55 AM,24.60,67.50
2/7/2021 12:51:02 AM,24.60,67.40
2/7/2021 12:55:57 AM,24.60,67.50
2/7/2021 1:00:00 AM,24.60,67.30
2/7/2021 1:01:01 AM,24.60,67.40
2/7/2021 1:05:55 AM,24.60,67.30
2/7/2021 1:10:50 AM,24.60,67.40
2/7/2021 1:15:00 AM,24.60,67.60
2/7/2021 1:15:55 AM,24.60,67.40
2/7/2021 1:20:53 AM,24.60,67.50
2/7/2021 1:25:48 AM,24.60,67.40
2/7/2021 1:30:00 AM,24.60,67.60
2/7/2021 1:30:42 AM,24.60,67.70
2/7/2021 1:35:44 AM,24.60,67.90
2/7/2021 1:40:43 AM,24.60,67.90
2/7/2021 1:45:00 AM,24.60,67.90
2/7/2021 1:45:42 AM,24.60,68.20
2/7/2021 1:50:34 AM,24.60,68.40
2/7/2021 1:55:29 AM,24.60,68.30
2/7/2021 2:00:00 AM,24.60,68.20
2/7/2021 2:00:27 AM,24.60,68.30
2/7/2021 2:05:34 AM,24.60,68.60
2/7/2021 2:10:30 AM,24.60,68.60
2/7/2021 2:15:00 AM,24.60,68.40
2/7/2021 2:15:34 AM,24.60,68.30
2/7/2021 2:20:34 AM,24.60,68.30
2/7/2021 2:25:35 AM,24.60,68.40
2/7/2021 2:30:00 AM,24.60,68.40
2/7/2021 2:30:41 AM,24.60,68.50
2/7/2021 2:35:33 AM,24.60,68.40
2/7/2021 2:40:36 AM,24.60,68.30
2/7/2021 2:45:00 AM,24.60,68.20
2/7/2021 2:45:31 AM,24.60,68.00
2/7/2021 2:50:26 AM,24.60,68.10
2/7/2021 2:55:17 AM,24.60,68.10
2/7/2021 3:00:00 AM,24.60,68.20
2/7/2021 3:00:10 AM,24.60,68.10
2/7/2021 3:05:04 AM,24.60,68.30
2/7/2021 3:10:13 AM,24.60,68.40
2/7/2021 3:15:00 AM,24.60,68.50
2/7/2021 3:15:14 AM,24.60,68.60
2/7/2021 3:20:07 AM,24.60,68.80
2/7/2021 3:25:07 AM,24.60,68.70
2/7/2021 3:30:00 AM,24.60,68.70
2/7/2021 3:30:12 AM,24.60,68.70
2/7/2021 3:35:21 AM,24.60,68.70
2/7/2021 3:40:30 AM,24.60,68.70
2/7/2021 3:45:00 AM,24.60,68.80
2/7/2021 3:45:30 AM,24.60,69.00
2/7/2021 3:50:31 AM,24.60,69.10
2/7/2021 3:55:39 AM,24.60,69.30
2/7/2021 4:00:00 AM,24.80,69.40
2/7/2021 4:00:28 AM,24.60,69.30
2/7/2021 4:05:35 AM,24.60,69.50
2/7/2021 4:15:00 AM,24.80,70.10
2/7/2021 4:15:35 AM,24.80,70.40
2/7/2021 4:20:40 AM,24.80,70.70
2/7/2021 4:25:43 AM,24.80,70.70
2/7/2021 4:30:00 AM,24.80,70.80
2/7/2021 4:30:47 AM,24.80,70.80
2/7/2021 4:40:46 AM,24.80,70.50
2/7/2021 4:45:00 AM,24.80,70.30
2/7/2021 4:45:42 AM,24.80,70.30
2/7/2021 4:50:48 AM,24.80,69.90
2/7/2021 4:55:43 AM,24.80,69.90
2/7/2021 5:00:00 AM,24.80,69.80
2/7/2021 5:00:35 AM,24.80,69.50
2/7/2021 5:10:25 AM,24.80,69.40
2/7/2021 5:15:00 AM,24.80,69.30
2/7/2021 5:15:25 AM,24.80,69.40
2/7/2021 5:20:25 AM,24.80,69.40
2/7/2021 5:25:29 AM,24.80,69.60
2/7/2021 5:30:00 AM,24.80,69.70
2/7/2021 5:30:35 AM,24.80,69.70
2/7/2021 5:40:41 AM,24.80,70.10
2/7/2021 5:45:00 AM,24.80,70.30
2/7/2021 5:45:34 AM,24.80,70.30
2/7/2021 5:50:33 AM,24.80,70.40
2/7/2021 5:55:32 AM,24.80,70.30
2/7/2021 6:00:00 AM,24.80,70.20
2/7/2021 6:00:39 AM,24.80,70.20
2/7/2021 6:05:46 AM,24.80,70.10
2/7/2021 6:10:35 AM,24.80,69.80
2/7/2021 6:15:00 AM,24.80,69.80
2/7/2021 6:15:40 AM,24.80,69.60
2/7/2021 6:20:34 AM,24.80,69.60
2/7/2021 6:25:39 AM,24.80,69.50
2/7/2021 6:30:00 AM,24.80,69.60
2/7/2021 6:30:39 AM,24.80,69.50
2/7/2021 6:35:45 AM,24.80,69.40
2/7/2021 6:40:40 AM,24.80,69.20
2/7/2021 6:45:00 AM,24.80,69.00
2/7/2021 6:45:44 AM,24.80,68.90
2/7/2021 6:50:45 AM,24.80,68.60
2/7/2021 6:55:46 AM,24.60,68.50
2/7/2021 7:00:00 AM,24.80,68.40
2/7/2021 7:00:36 AM,24.60,68.10
2/7/2021 7:05:36 AM,24.60,68.00
2/7/2021 7:10:32 AM,24.60,67.90
2/7/2021 7:15:00 AM,24.60,67.90
2/7/2021 7:15:41 AM,24.60,68.00
2/7/2021 7:20:48 AM,24.60,68.10
2/7/2021 7:25:41 AM,24.60,68.00
2/7/2021 7:30:00 AM,24.60,67.90
2/7/2021 7:30:51 AM,24.60,68.00
2/7/2021 7:35:57 AM,24.60,68.00
2/7/2021 7:40:46 AM,24.60,68.10
2/7/2021 7:45:00 AM,24.60,68.30
2/7/2021 7:45:47 AM,24.60,68.40
2/7/2021 7:50:56 AM,24.60,67.80
2/7/2021 7:56:00 AM,24.60,67.30
2/7/2021 8:00:00 AM,24.60,65.90
2/7/2021 8:00:59 AM,24.60,67.40
2/7/2021 8:06:00 AM,24.60,67.30
2/7/2021 8:10:59 AM,24.60,67.20
2/7/2021 8:15:00 AM,24.60,67.10
2/7/2021 8:15:59 AM,24.60,67.20
2/7/2021 8:20:51 AM,24.60,67.20
2/7/2021 8:25:43 AM,24.60,66.90
2/7/2021 8:30:00 AM,24.50,66.90
2/7/2021 8:30:41 AM,24.50,66.70
2/7/2021 8:35:38 AM,24.60,66.50
2/7/2021 8:40:46 AM,24.60,66.30
2/7/2021 8:45:00 AM,24.50,66.30
2/7/2021 8:45:41 AM,24.50,66.30
2/7/2021 8:50:48 AM,24.50,66.10
2/7/2021 8:55:39 AM,24.50,65.90
2/7/2021 9:00:00 AM,24.50,65.90
2/7/2021 9:00:39 AM,24.50,66.00
2/7/2021 9:05:30 AM,24.30,65.90
2/7/2021 9:15:00 AM,24.30,66.50
2/7/2021 9:15:20 AM,24.30,66.50
2/7/2021 9:20:17 AM,24.30,66.70
2/7/2021 9:25:26 AM,24.30,66.60
2/7/2021 9:30:00 AM,24.30,66.80
2/7/2021 9:35:26 AM,24.30,67.10
2/7/2021 9:40:31 AM,24.50,67.40
2/7/2021 9:45:00 AM,24.30,67.40
2/7/2021 9:45:37 AM,24.30,67.70
2/7/2021 9:50:35 AM,24.50,67.70
2/7/2021 9:55:26 AM,24.50,67.70
2/7/2021 10:00:00 AM,24.50,67.90
2/7/2021 10:00:31 AM,24.50,67.90
2/7/2021 10:10:17 AM,24.60,67.90
2/7/2021 10:15:00 AM,24.60,67.80
2/7/2021 10:15:24 AM,24.60,67.80
2/7/2021 10:20:29 AM,24.60,68.00
2/7/2021 10:25:33 AM,24.60,68.30
2/7/2021 10:30:00 AM,24.60,68.40
2/7/2021 10:30:28 AM,24.60,68.50
2/7/2021 10:35:30 AM,24.60,68.60
2/7/2021 10:40:37 AM,24.60,68.30
2/7/2021 10:45:00 AM,24.60,68.40
2/7/2021 10:45:42 AM,24.60,68.40
2/7/2021 10:50:37 AM,24.60,68.50
2/7/2021 10:55:42 AM,24.60,68.30
2/7/2021 11:00:00 AM,24.60,68.30
2/7/2021 11:00:48 AM,24.60,68.30
2/7/2021 11:05:38 AM,24.60,68.40
2/7/2021 11:10:41 AM,24.60,68.50
2/7/2021 11:15:00 AM,24.60,68.20
2/7/2021 11:15:49 AM,24.60,68.40
2/7/2021 11:20:42 AM,24.60,68.40
2/7/2021 11:25:50 AM,24.60,68.00
2/7/2021 11:30:00 AM,24.60,68.00
2/7/2021 11:30:55 AM,24.60,67.80
2/7/2021 11:35:56 AM,24.60,67.50
2/7/2021 11:41:06 AM,24.60,67.70
2/7/2021 11:45:00 AM,24.60,67.70
2/7/2021 11:46:01 AM,24.60,67.50
2/7/2021 11:51:02 AM,24.60,67.40
2/7/2021 11:55:53 AM,24.60,67.30
2/7/2021 12:00:00 PM,24.60,67.30
2/7/2021 12:06:05 PM,24.60,67.80
2/7/2021 12:11:08 PM,24.60,68.00
2/7/2021 12:15:00 PM,24.60,68.20
2/7/2021 12:16:10 PM,24.60,68.30
2/7/2021 12:21:02 PM,24.60,68.20
2/7/2021 12:25:57 PM,24.60,68.10
2/7/2021 12:30:00 PM,24.60,68.20
2/7/2021 12:30:57 PM,24.60,68.00
2/7/2021 12:36:05 PM,24.60,67.90
2/7/2021 12:41:09 PM,24.60,67.60
2/7/2021 12:45:00 PM,24.60,67.50
2/7/2021 12:46:09 PM,24.60,67.40
2/7/2021 12:51:13 PM,24.60,67.40
2/7/2021 12:56:21 PM,24.60,67.50
2/7/2021 1:00:00 PM,24.60,67.40
2/7/2021 1:01:12 PM,24.60,67.40
2/7/2021 1:06:11 PM,24.60,67.30
2/7/2021 1:11:03 PM,24.60,67.30
2/7/2021 1:15:00 PM,24.60,67.20
2/7/2021 1:16:07 PM,24.60,67.00
2/7/2021 1:21:09 PM,24.60,67.00
2/7/2021 1:30:00 PM,24.60,67.30
2/7/2021 1:31:14 PM,24.60,67.10
2/7/2021 1:36:12 PM,24.60,67.20
2/7/2021 1:41:18 PM,24.60,67.30
2/7/2021 1:45:00 PM,24.60,67.20
2/7/2021 1:46:14 PM,24.60,67.30
2/7/2021 1:51:17 PM,24.60,67.20
2/7/2021 1:56:26 PM,24.60,67.20
2/7/2021 2:00:00 PM,24.60,67.20
2/7/2021 2:06:20 PM,24.60,67.10
2/7/2021 2:11:30 PM,24.60,66.90
2/7/2021 2:15:00 PM,24.60,67.10
2/7/2021 2:16:20 PM,24.60,67.10
2/7/2021 2:21:12 PM,24.60,67.30
2/7/2021 2:26:18 PM,24.60,67.40
2/7/2021 2:30:00 PM,24.60,67.40
2/7/2021 2:31:09 PM,24.60,67.20
2/7/2021 2:36:11 PM,24.60,67.30
2/7/2021 2:41:14 PM,24.60,67.00
2/7/2021 2:45:00 PM,24.60,66.90
2/7/2021 2:46:21 PM,24.60,66.80
2/7/2021 2:51:31 PM,24.60,66.90
2/7/2021 2:56:20 PM,24.60,66.90
2/7/2021 3:00:00 PM,24.60,66.90
2/7/2021 3:01:13 PM,24.60,66.70
2/7/2021 3:06:21 PM,24.60,67.00
2/7/2021 3:11:20 PM,24.60,67.10
2/7/2021 3:15:00 PM,24.60,67.00
2/7/2021 3:16:26 PM,24.60,67.10
2/7/2021 3:21:23 PM,24.60,67.50
2/7/2021 3:26:28 PM,24.60,67.40
2/7/2021 3:30:00 PM,24.60,67.20
2/7/2021 3:31:29 PM,24.60,67.30
2/7/2021 3:36:31 PM,24.60,67.10
2/7/2021 3:41:24 PM,24.60,67.10
2/7/2021 3:45:00 PM,24.60,67.00
2/7/2021 3:46:34 PM,24.60,67.10
2/7/2021 3:51:33 PM,24.60,66.70
2/7/2021 3:56:22 PM,24.60,66.90
2/7/2021 4:00:00 PM,24.60,66.90
2/7/2021 4:01:18 PM,24.60,67.00
2/7/2021 4:06:07 PM,24.60,67.20
2/7/2021 4:11:06 PM,24.60,67.40
2/7/2021 4:15:00 PM,24.60,67.30
2/7/2021 4:16:08 PM,24.60,67.30
2/7/2021 4:21:09 PM,24.60,67.20
2/7/2021 4:26:08 PM,24.60,67.50
2/7/2021 4:30:00 PM,24.60,67.30
2/7/2021 4:31:04 PM,24.60,67.30
2/7/2021 4:36:07 PM,24.60,67.60
2/7/2021 4:41:16 PM,24.60,67.30
2/7/2021 4:45:00 PM,24.60,67.20
2/7/2021 4:46:06 PM,24.60,67.20
2/7/2021 4:51:02 PM,24.60,67.20
2/7/2021 4:55:59 PM,24.60,67.10
2/7/2021 5:00:00 PM,24.60,67.00
2/7/2021 5:01:02 PM,24.50,67.00
2/7/2021 5:05:56 PM,24.60,67.00
2/7/2021 5:11:01 PM,24.60,67.10
2/7/2021 5:15:00 PM,24.60,67.20
2/7/2021 5:15:52 PM,24.50,67.30
2/7/2021 5:20:54 PM,24.60,67.80
2/7/2021 5:25:44 PM,24.60,68.40
2/7/2021 5:30:00 PM,24.60,68.50
2/7/2021 5:30:40 PM,24.60,68.50
2/7/2021 5:35:30 PM,24.60,68.50
2/7/2021 5:40:24 PM,24.60,68.80
2/7/2021 5:45:00 PM,24.60,69.00
2/7/2021 5:45:18 PM,24.60,69.20
2/7/2021 5:50:12 PM,24.60,69.40
2/7/2021 5:55:03 PM,24.60,69.20
2/7/2021 6:00:02 PM,24.60,68.90
2/7/2021 6:05:00 PM,24.60,69.60
2/7/2021 6:09:50 PM,24.60,69.90
2/7/2021 6:14:55 PM,24.80,69.80
2/7/2021 6:15:00 PM,24.60,69.90
2/7/2021 6:19:59 PM,24.80,69.70
2/7/2021 6:29:43 PM,24.80,69.50
2/7/2021 6:30:00 PM,24.80,69.60
2/7/2021 6:34:47 PM,24.80,69.50
2/7/2021 6:39:40 PM,24.80,69.30
2/7/2021 6:44:35 PM,24.80,69.30
2/7/2021 6:45:00 PM,24.80,69.20
2/7/2021 6:49:38 PM,24.80,69.40
2/7/2021 6:54:33 PM,24.80,69.70
2/7/2021 6:59:24 PM,24.80,70.00
2/7/2021 7:00:00 PM,24.80,69.90
2/7/2021 7:04:28 PM,24.80,70.00
2/7/2021 7:09:26 PM,24.80,69.60
2/7/2021 7:14:29 PM,24.80,69.40
2/7/2021 7:15:00 PM,24.80,69.40
2/7/2021 7:19:26 PM,24.80,69.20
2/7/2021 7:24:35 PM,24.80,69.30
